base_run_id,attack_dataset_id,attack_type,attacker_ratio,num_attackers,overlay_rows,synthetic_rows,attack_start_time,output
run_001009,run_001009__delayed_message_5,delayed_message,0.05,,34918,0,120.0,dataset/overlays/run_001009/delayed_message_5/attack_overlay.csv
run_001009,run_001009__eventual_stop_10,eventual_stop,0.1,,70972,0,120.0,dataset/overlays/run_001009/eventual_stop_10/attack_overlay.csv
run_001009,run_001009__eventual_stop_5,eventual_stop,0.05,,41269,0,120.0,dataset/overlays/run_001009/eventual_stop_5/attack_overlay.csv
run_001009,run_001009__false_brake_event_10,false_brake_event,0.1,,80187,0,120.0,dataset/overlays/run_001009/false_brake_event_10/attack_overlay.csv
run_001009,run_001009__false_brake_event_5,false_brake_event,0.05,,35184,0,120.0,dataset/overlays/run_001009/false_brake_event_5/attack_overlay.csv
run_001009,run_001009__false_emergency_vehicle_10,false_emergency_vehicle,0.1,,84005,0,120.0,dataset/overlays/run_001009/false_emergency_vehicle_10/attack_overlay.csv
run_001009,run_001009__false_emergency_vehicle_5,false_emergency_vehicle,0.05,,33811,0,120.0,dataset/overlays/run_001009/false_emergency_vehicle_5/attack_overlay.csv
run_001009,run_001009__false_hazard_event_10,false_hazard_event,0.1,,87621,0,120.0,dataset/overlays/run_001009/false_hazard_event_10/attack_overlay.csv
run_001009,run_001009__false_hazard_event_5,false_hazard_event,0.05,,39632,0,120.0,dataset/overlays/run_001009/false_hazard_event_5/attack_overlay.csv
run_001009,run_001009__false_object_injection_10,false_object_injection,0.1,,80186,0,120.0,dataset/overlays/run_001009/false_object_injection_10/attack_overlay.csv
run_001009,run_001009__false_object_injection_5,false_object_injection,0.05,,35791,0,120.0,dataset/overlays/run_001009/false_object_injection_5/attack_overlay.csv
run_001009,run_001009__flooding_ddos_10,flooding_ddos,0.1,,414250,331400,120.0,dataset/overlays/run_001009/flooding_ddos_10/attack_overlay.csv
run_001009,run_001009__flooding_ddos_5,flooding_ddos,0.05,,208385,166708,120.0,dataset/overlays/run_001009/flooding_ddos_5/attack_overlay.csv
run_001009,run_001009__ghost_vehicle_10,ghost_vehicle,0.1,,156038,78019,120.0,dataset/overlays/run_001009/ghost_vehicle_10/attack_overlay.csv
run_001009,run_001009__ghost_vehicle_5,ghost_vehicle,0.05,,66764,33382,120.0,dataset/overlays/run_001009/ghost_vehicle_5/attack_overlay.csv
run_001009,run_001009__gnss_spoofing_10,gnss_spoofing,0.1,,80503,0,120.0,dataset/overlays/run_001009/gnss_spoofing_10/attack_overlay.csv
run_001009,run_001009__gnss_spoofing_5,gnss_spoofing,0.05,,38735,0,120.0,dataset/overlays/run_001009/gnss_spoofing_5/attack_overlay.csv
run_001009,run_001009__heading_manipulation_10,heading_manipulation,0.1,,75945,0,120.0,dataset/overlays/run_001009/heading_manipulation_10/attack_overlay.csv
run_001009,run_001009__heading_manipulation_5,heading_manipulation,0.05,,35397,0,120.0,dataset/overlays/run_001009/heading_manipulation_5/attack_overlay.csv
run_001009,run_001009__impersonation_10,impersonation,0.1,,72270,0,120.0,dataset/overlays/run_001009/impersonation_10/attack_overlay.csv
run_001009,run_001009__impersonation_5,impersonation,0.05,,44732,0,120.0,dataset/overlays/run_001009/impersonation_5/attack_overlay.csv
run_001009,run_001009__impossible_kinematics_10,impossible_kinematics,0.1,,75752,0,120.0,dataset/overlays/run_001009/impossible_kinematics_10/attack_overlay.csv
run_001009,run_001009__impossible_kinematics_5,impossible_kinematics,0.05,,42679,0,120.0,dataset/overlays/run_001009/impossible_kinematics_5/attack_overlay.csv
run_001009,run_001009__lane_spoofing_10,lane_spoofing,0.1,,78504,0,120.0,dataset/overlays/run_001009/lane_spoofing_10/attack_overlay.csv
run_001009,run_001009__lane_spoofing_5,lane_spoofing,0.05,,39900,0,120.0,dataset/overlays/run_001009/lane_spoofing_5/attack_overlay.csv
run_001009,run_001009__map_location_spoofing_10,map_location_spoofing,0.1,,79800,0,120.0,dataset/overlays/run_001009/map_location_spoofing_10/attack_overlay.csv
run_001009,run_001009__map_location_spoofing_5,map_location_spoofing,0.05,,43800,0,120.0,dataset/overlays/run_001009/map_location_spoofing_5/attack_overlay.csv
run_001009,run_001009__object_position_shift_10,object_position_shift,0.1,,77213,0,120.0,dataset/overlays/run_001009/object_position_shift_10/attack_overlay.csv
run_001009,run_001009__object_position_shift_5,object_position_shift,0.05,,36033,0,120.0,dataset/overlays/run_001009/object_position_shift_5/attack_overlay.csv
run_001009,run_001009__position_offset_10,position_offset,0.1,,78879,0,120.0,dataset/overlays/run_001009/position_offset_10/attack_overlay.csv
run_001009,run_001009__position_offset_5,position_offset,0.05,,46074,0,120.0,dataset/overlays/run_001009/position_offset_5/attack_overlay.csv
run_001009,run_001009__pseudonym_abuse_10,pseudonym_abuse,0.1,,84511,0,120.0,dataset/overlays/run_001009/pseudonym_abuse_10/attack_overlay.csv
run_001009,run_001009__pseudonym_abuse_5,pseudonym_abuse,0.05,,43013,0,120.0,dataset/overlays/run_001009/pseudonym_abuse_5/attack_overlay.csv
run_001009,run_001009__random_position_10,random_position,0.1,,82960,0,120.0,dataset/overlays/run_001009/random_position_10/attack_overlay.csv
run_001009,run_001009__random_position_5,random_position,0.05,,39112,0,120.0,dataset/overlays/run_001009/random_position_5/attack_overlay.csv
run_001009,run_001009__replay_10,replay,0.1,,77397,0,120.0,dataset/overlays/run_001009/replay_10/attack_overlay.csv
run_001009,run_001009__replay_5,replay,0.05,,42391,0,120.0,dataset/overlays/run_001009/replay_5/attack_overlay.csv
run_001009,run_001009__speed_manipulation_10,speed_manipulation,0.1,,79626,0,120.0,dataset/overlays/run_001009/speed_manipulation_10/attack_overlay.csv
run_001009,run_001009__speed_manipulation_5,speed_manipulation,0.05,,36784,0,120.0,dataset/overlays/run_001009/speed_manipulation_5/attack_overlay.csv
run_001009,run_001009__stale_message_replay_10,stale_message_replay,0.1,,82727,0,120.0,dataset/overlays/run_001009/stale_message_replay_10/attack_overlay.csv
run_001009,run_001009__stale_message_replay_5,stale_message_replay,0.05,,41817,0,120.0,dataset/overlays/run_001009/stale_message_replay_5/attack_overlay.csv
run_001009,run_001009__sybil_10,sybil,0.1,,75558,0,120.0,dataset/overlays/run_001009/sybil_10/attack_overlay.csv
run_001009,run_001009__sybil_5,sybil,0.05,,33592,0,120.0,dataset/overlays/run_001009/sybil_5/attack_overlay.csv
run_001009,run_001009__timestamp_shift_10,timestamp_shift,0.1,,68803,0,120.0,dataset/overlays/run_001009/timestamp_shift_10/attack_overlay.csv
run_001009,run_001009__timestamp_shift_5,timestamp_shift,0.05,,43712,0,120.0,dataset/overlays/run_001009/timestamp_shift_5/attack_overlay.csv
run_001010,run_001010__acceleration_manipulation_10,acceleration_manipulation,0.1,,72994,0,120.0,dataset/overlays/run_001010/acceleration_manipulation_10/attack_overlay.csv
run_001010,run_001010__acceleration_manipulation_5,acceleration_manipulation,0.05,,41581,0,120.0,dataset/overlays/run_001010/acceleration_manipulation_5/attack_overlay.csv
run_001010,run_001010__beacon_rate_abuse_10,beacon_rate_abuse,0.1,,157268,78634,120.0,dataset/overlays/run_001010/beacon_rate_abuse_10/attack_overlay.csv
run_001010,run_001010__beacon_rate_abuse_5,beacon_rate_abuse,0.05,,78198,39099,120.0,dataset/overlays/run_001010/beacon_rate_abuse_5/attack_overlay.csv
run_001010,run_001010__constant_position_10,constant_position,0.1,,73333,0,120.0,dataset/overlays/run_001010/constant_position_10/attack_overlay.csv
run_001010,run_001010__constant_position_5,constant_position,0.05,,34498,0,120.0,dataset/overlays/run_001010/constant_position_5/attack_overlay.csv
run_001010,run_001010__delayed_message_10,delayed_message,0.1,,82175,0,120.0,dataset/overlays/run_001010/delayed_message_10/attack_overlay.csv
run_001010,run_001010__delayed_message_5,delayed_message,0.05,,34937,0,120.0,dataset/overlays/run_001010/delayed_message_5/attack_overlay.csv
run_001010,run_001010__eventual_stop_10,eventual_stop,0.1,,86560,0,120.0,dataset/overlays/run_001010/eventual_stop_10/attack_overlay.csv
run_001010,run_001010__eventual_stop_5,eventual_stop,0.05,,38210,0,120.0,dataset/overlays/run_001010/eventual_stop_5/attack_overlay.csv
run_001010,run_001010__false_brake_event_10,false_brake_event,0.1,,73185,0,120.0,dataset/overlays/run_001010/false_brake_event_10/attack_overlay.csv
run_001010,run_001010__false_brake_event_5,false_brake_event,0.05,,32335,0,120.0,dataset/overlays/run_001010/false_brake_event_5/attack_overlay.csv
run_001010,run_001010__false_emergency_vehicle_10,false_emergency_vehicle,0.1,,67733,0,120.0,dataset/overlays/run_001010/false_emergency_vehicle_10/attack_overlay.csv
run_001010,run_001010__false_emergency_vehicle_5,false_emergency_vehicle,0.05,,38848,0,120.0,dataset/overlays/run_001010/false_emergency_vehicle_5/attack_overlay.csv
run_001010,run_001010__false_hazard_event_10,false_hazard_event,0.1,,75123,0,120.0,dataset/overlays/run_001010/false_hazard_event_10/attack_overlay.csv
run_001010,run_001010__false_hazard_event_5,false_hazard_event,0.05,,34144,0,120.0,dataset/overlays/run_001010/false_hazard_event_5/attack_overlay.csv
run_001010,run_001010__false_object_injection_10,false_object_injection,0.1,,76927,0,120.0,dataset/overlays/run_001010/false_object_injection_10/attack_overlay.csv
run_001010,run_001010__false_object_injection_5,false_object_injection,0.05,,34066,0,120.0,dataset/overlays/run_001010/false_object_injection_5/attack_overlay.csv
run_001010,run_001010__flooding_ddos_10,flooding_ddos,0.1,,413670,330936,120.0,dataset/overlays/run_001010/flooding_ddos_10/attack_overlay.csv
run_001010,run_001010__flooding_ddos_5,flooding_ddos,0.05,,210275,168220,120.0,dataset/overlays/run_001010/flooding_ddos_5/attack_overlay.csv
run_001010,run_001010__ghost_vehicle_10,ghost_vehicle,0.1,,170092,85046,120.0,dataset/overlays/run_001010/ghost_vehicle_10/attack_overlay.csv
run_001010,run_001010__ghost_vehicle_5,ghost_vehicle,0.05,,74998,37499,120.0,dataset/overlays/run_001010/ghost_vehicle_5/attack_overlay.csv
run_001010,run_001010__gnss_spoofing_10,gnss_spoofing,0.1,,84008,0,120.0,dataset/overlays/run_001010/gnss_spoofing_10/attack_overlay.csv
run_001010,run_001010__gnss_spoofing_5,gnss_spoofing,0.05,,32932,0,120.0,dataset/overlays/run_001010/gnss_spoofing_5/attack_overlay.csv
run_001010,run_001010__heading_manipulation_10,heading_manipulation,0.1,,78695,0,120.0,dataset/overlays/run_001010/heading_manipulation_10/attack_overlay.csv
run_001010,run_001010__heading_manipulation_5,heading_manipulation,0.05,,36346,0,120.0,dataset/overlays/run_001010/heading_manipulation_5/attack_overlay.csv
run_001010,run_001010__impersonation_10,impersonation,0.1,,87413,0,120.0,dataset/overlays/run_001010/impersonation_10/attack_overlay.csv
run_001010,run_001010__impersonation_5,impersonation,0.05,,38280,0,120.0,dataset/overlays/run_001010/impersonation_5/attack_overlay.csv
run_001010,run_001010__impossible_kinematics_10,impossible_kinematics,0.1,,75762,0,120.0,dataset/overlays/run_001010/impossible_kinematics_10/attack_overlay.csv
run_001010,run_001010__impossible_kinematics_5,impossible_kinematics,0.05,,40524,0,120.0,dataset/overlays/run_001010/impossible_kinematics_5/attack_overlay.csv
run_001010,run_001010__lane_spoofing_10,lane_spoofing,0.1,,80240,0,120.0,dataset/overlays/run_001010/lane_spoofing_10/attack_overlay.csv
run_001010,run_001010__lane_spoofing_5,lane_spoofing,0.05,,41129,0,120.0,dataset/overlays/run_001010/lane_spoofing_5/attack_overlay.csv
run_001010,run_001010__map_location_spoofing_10,map_location_spoofing,0.1,,73112,0,120.0,dataset/overlays/run_001010/map_location_spoofing_10/attack_overlay.csv
run_001010,run_001010__map_location_spoofing_5,map_location_spoofing,0.05,,33299,0,120.0,dataset/overlays/run_001010/map_location_spoofing_5/attack_overlay.csv
run_001010,run_001010__object_position_shift_10,object_position_shift,0.1,,72808,0,120.0,dataset/overlays/run_001010/object_position_shift_10/attack_overlay.csv
run_001010,run_001010__object_position_shift_5,object_position_shift,0.05,,40026,0,120.0,dataset/overlays/run_001010/object_position_shift_5/attack_overlay.csv
run_001010,run_001010__position_offset_10,position_offset,0.1,,79594,0,120.0,dataset/overlays/run_001010/position_offset_10/attack_overlay.csv
run_001010,run_001010__position_offset_5,position_offset,0.05,,35827,0,120.0,dataset/overlays/run_001010/position_offset_5/attack_overlay.csv
run_001010,run_001010__pseudonym_abuse_10,pseudonym_abuse,0.1,,82805,0,120.0,dataset/overlays/run_001010/pseudonym_abuse_10/attack_overlay.csv
run_001010,run_001010__pseudonym_abuse_5,pseudonym_abuse,0.05,,43010,0,120.0,dataset/overlays/run_001010/pseudonym_abuse_5/attack_overlay.csv
run_001010,run_001010__random_position_10,random_position,0.1,,83657,0,120.0,dataset/overlays/run_001010/random_position_10/attack_overlay.csv
run_001010,run_001010__random_position_5,random_position,0.05,,40809,0,120.0,dataset/overlays/run_001010/random_position_5/attack_overlay.csv
run_001010,run_001010__replay_10,replay,0.1,,77457,0,120.0,dataset/overlays/run_001010/replay_10/attack_overlay.csv
run_001010,run_001010__replay_5,replay,0.05,,36086,0,120.0,dataset/overlays/run_001010/replay_5/attack_overlay.csv
run_001010,run_001010__speed_manipulation_10,speed_manipulation,0.1,,65105,0,120.0,dataset/overlays/run_001010/speed_manipulation_10/attack_overlay.csv
run_001010,run_001010__speed_manipulation_5,speed_manipulation,0.05,,39515,0,120.0,dataset/overlays/run_001010/speed_manipulation_5/attack_overlay.csv
run_001010,run_001010__stale_message_replay_10,stale_message_replay,0.1,,83205,0,120.0,dataset/overlays/run_001010/stale_message_replay_10/attack_overlay.csv
run_001010,run_001010__stale_message_replay_5,stale_message_replay,0.05,,39810,0,120.0,dataset/overlays/run_001010/stale_message_replay_5/attack_overlay.csv
run_001010,run_001010__sybil_10,sybil,0.1,,83270,0,120.0,dataset/overlays/run_001010/sybil_10/attack_overlay.csv
run_001010,run_001010__sybil_5,sybil,0.05,,46416,0,120.0,dataset/overlays/run_001010/sybil_5/attack_overlay.csv
run_001010,run_001010__timestamp_shift_10,timestamp_shift,0.1,,69397,0,120.0,dataset/overlays/run_001010/timestamp_shift_10/attack_overlay.csv
run_001010,run_001010__timestamp_shift_5,timestamp_shift,0.05,,38650,0,120.0,dataset/overlays/run_001010/timestamp_shift_5/attack_overlay.csv
run_001006,run_001006__constant_position_20,constant_position,0.2,60,156160,0,120.0,dataset/overlays/run_001006/constant_position_20/attack_overlay.csv
run_001006,run_001006__position_offset_20,position_offset,0.2,60,173314,0,120.0,dataset/overlays/run_001006/position_offset_20/attack_overlay.csv
run_001006,run_001006__random_position_20,random_position,0.2,60,164402,0,120.0,dataset/overlays/run_001006/random_position_20/attack_overlay.csv
run_001006,run_001006__speed_manipulation_20,speed_manipulation,0.2,60,160660,0,120.0,dataset/overlays/run_001006/speed_manipulation_20/attack_overlay.csv
run_001006,run_001006__acceleration_manipulation_20,acceleration_manipulation,0.2,60,162049,0,120.0,dataset/overlays/run_001006/acceleration_manipulation_20/attack_overlay.csv
run_001006,run_001006__heading_manipulation_20,heading_manipulation,0.2,60,170429,0,120.0,dataset/overlays/run_001006/heading_manipulation_20/attack_overlay.csv
run_001006,run_001006__lane_spoofing_20,lane_spoofing,0.2,60,164512,0,120.0,dataset/overlays/run_001006/lane_spoofing_20/attack_overlay.csv
run_001006,run_001006__impossible_kinematics_20,impossible_kinematics,0.2,60,169565,0,120.0,dataset/overlays/run_001006/impossible_kinematics_20/attack_overlay.csv
run_001006,run_001006__eventual_stop_20,eventual_stop,0.2,60,163222,0,120.0,dataset/overlays/run_001006/eventual_stop_20/attack_overlay.csv
run_001006,run_001006__false_brake_event_20,false_brake_event,0.2,60,161094,0,120.0,dataset/overlays/run_001006/false_brake_event_20/attack_overlay.csv
run_001006,run_001006__false_emergency_vehicle_20,false_emergency_vehicle,0.2,60,160128,0,120.0,dataset/overlays/run_001006/false_emergency_vehicle_20/attack_overlay.csv
run_001006,run_001006__false_hazard_event_20,false_hazard_event,0.2,60,182821,0,120.0,dataset/overlays/run_001006/false_hazard_event_20/attack_overlay.csv
run_001006,run_001006__replay_20,replay,0.2,60,160952,0,120.0,dataset/overlays/run_001006/replay_20/attack_overlay.csv
run_001006,run_001006__delayed_message_20,delayed_message,0.2,60,164146,0,120.0,dataset/overlays/run_001006/delayed_message_20/attack_overlay.csv
run_001006,run_001006__timestamp_shift_20,timestamp_shift,0.2,60,166292,0,120.0,dataset/overlays/run_001006/timestamp_shift_20/attack_overlay.csv
run_001006,run_001006__stale_message_replay_20,stale_message_replay,0.2,60,160519,0,120.0,dataset/overlays/run_001006/stale_message_replay_20/attack_overlay.csv
run_001006,run_001006__sybil_20,sybil,0.2,60,170021,0,120.0,dataset/overlays/run_001006/sybil_20/attack_overlay.csv
run_001006,run_001006__impersonation_20,impersonation,0.2,60,157786,0,120.0,dataset/overlays/run_001006/impersonation_20/attack_overlay.csv
run_001006,run_001006__pseudonym_abuse_20,pseudonym_abuse,0.2,60,167706,0,120.0,dataset/overlays/run_001006/pseudonym_abuse_20/attack_overlay.csv
